bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,model_info,numberOfDoors,vehicleTransmission,Владельцы,ПТС,Привод,Руль,sample,price,model_time,xDrive,comment_length
минивэн,MERCEDES,чёрный,-0.6430150264188109,-0.6021459227375525,дизель,-0.9512685287584273,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,0,0.0,-0.7167075802292342,0,-0.7061205430302465
седан,BMW,синий,0.20943600504268312,0.022410191046238082,бензин,0.6003173179991623,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,0,0.0,0.20298677219261632,0,-0.5107240395907463
внедорожник,MERCEDES,белый,0.20943600504268312,-0.2898678658456572,дизель,0.8874217857062754,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,0.20298677219261632,0,-0.7210743570689838
внедорожник,BMW,чёрный,0.20943600504268312,-0.188836729792397,дизель,1.9258847540085993,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.7548033836457266,0,-0.3262936664463202
внедорожник,AUDI,серый,0.20943600504268312,-0.20720602725662612,дизель,2.8910444539601707,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.9387422541300967,0,-0.3881027644731008
внедорожник,MERCEDES,белый,0.6830199114101799,0.15099527329584203,бензин,0.7285980376129788,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.9387422541300967,0,-0.6203853425414863
седан,MERCEDES,коричневый,-1.1165989327863077,-0.9695318720221353,бензин,-0.8659435243981516,E_KLASSE,4,роботизированная,0,Оригинал,передний,Левый,0,0.0,-0.5327687097448641,0,2.244765427280572
седан,BMW,чёрный,-0.7377318076923104,-0.65725381513024,дизель,1.2050692818928685,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,0.20298677219261632,0,-0.44592417875621826
седан,MERCEDES,серый,-0.7377318076923104,-0.5378533816127505,бензин,-1.3784677594952197,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,0,0.0,-1.0845853211979744,0,3.574657955792272
седан,MERCEDES,голубой,-1.1165989327863077,-0.9144239796294479,бензин,-0.004434645894543843,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,-0.1648909687761239,0,-0.6642498637217822
купе,AUDI,синий,-0.7377318076923104,0.15099527329584203,бензин,-0.5175575243498097,E_KLASSE,2,роботизированная,0,Оригинал,полный,Левый,0,0.0,0.5708645131613566,0,-0.7420096967232159
седан,MERCEDES,синий,3.0509394432476635,1.2715224186138194,бензин,0.44131031173498886,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,2.962069829458168,0,-0.768926561992943
купе,BMW,чёрный,-0.7377318076923104,-0.65725381513024,дизель,-1.4601153832265659,E_KLASSE,2,автоматическая,-1,Оригинал,задний,Левый,0,0.0,0.3869256426769864,0,-0.3701581876266161
внедорожник,BMW,чёрный,1.9143380679656714,0.9133211180613512,бензин,1.03402832240778,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.7548033836457266,0,-0.7400158548513843
внедорожник,BMW,чёрный,0.20943600504268312,0.46327333018773736,бензин,0.33764727307563336,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.5708645131613566,0,-0.512717881462578
внедорожник,MERCEDES,белый,-0.6430150264188109,-0.7858388973798439,дизель,0.30942551476059377,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,0.05752089388126941
седан,BMW,красный,0.20943600504268312,-0.06025164754279303,дизель,-1.45012170430808,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,0,0.0,-1.6364019326510848,1,1.085346378810477
внедорожник,BMW,синий,0.20943600504268312,-0.06025164754279303,дизель,-1.3483278989916687,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,-1.2685241916823444,1,-0.7619481154415323
родстер,MERCEDES,чёрный,2.577355536880167,1.5195079343809126,бензин,-0.37095098764830514,E_KLASSE,2,автоматическая,-1,Оригинал,задний,Левый,0,0.0,-0.348829839260494,0,-0.41302578787099625
седан,MERCEDES,голубой,0.8724534739571788,-0.0969902424712513,бензин,-0.07162930854940008,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,0,0.0,1.4905588655832072,0,-0.3552043735878789
седан,MERCEDES,серый,0.20943600504268312,0.7112588459548307,бензин,-0.9280558271140223,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.7167075802292342,0,-0.7270558826844786
купе-хардтоп,MERCEDES,белый,-0.7377318076923104,-0.65725381513024,бензин,-0.5756381473063891,E_KLASSE,2,автоматическая,0,Оригинал,задний,Левый,0,0.0,-0.5327687097448641,0,-0.2166323634955803
внедорожник,MERCEDES,красный,0.6830199114101799,-0.06025164754279303,бензин,-0.7496845407938585,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,0.025619423931963262
седан,MERCEDES,чёрный,-1.1165989327863077,-0.9144239796294479,бензин,-0.5053403129580176,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,0,0.0,-0.7167075802292342,0,2.04039663541783
внедорожник,BMW,белый,1.5354709428716744,1.3909228521313086,бензин,-0.004434645894543843,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.01904790170824622,0,-0.6971482546070041
внедорожник,MERCEDES,чёрный,0.20943600504268312,-0.4092682993631466,дизель,-0.5786435813087699,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,-0.27744454058644513
седан,BMW,красный,-0.7377318076923104,-0.65725381513024,дизель,-0.3587337762565131,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,-0.1648909687761239,0,-0.3033644849202564
минивэн,MERCEDES,серый,0.20943600504268312,-0.2898678658456572,дизель,1.400544664161541,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.9387422541300967,0,-0.8137880041091548
седан,MERCEDES,чёрный,2.10377163051267,0.5918584124373413,бензин,4.210503284273711,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,0,0.0,2.962069829458168,0,-0.7888649807112593
седан,MERCEDES,чёрный,0.20943600504268312,0.7112588459548307,бензин,-0.741132492819604,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.7167075802292342,0,-0.10796798148075623
седан,MERCEDES,чёрный,0.20943600504268312,-0.22557532472085526,бензин,1.4321994588776743,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,0.7548033836457266,0,0.6935564509955607
седан,BMW,чёрный,1.5354709428716744,1.3909228521313086,бензин,-1.0428976141968676,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,0,0.0,0.3869256426769864,1,-0.30037372211250896
седан,BMW,серый,-0.7377318076923104,-0.6021459227375525,дизель,-1.0062459800214913,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,0,0.0,-1.0845853211979744,0,0.5200922081462086
седан,MERCEDES,белый,2.577355536880167,3.025790326447702,бензин,-0.3587337762565131,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.5327687097448641,0,-0.47583180683369275
хэтчбек,AUDI,белый,-1.4954660578803052,-1.3828410649672909,бензин,0.2301235956164716,E_KLASSE,5,роботизированная,-1,Оригинал,передний,Левый,0,0.0,0.3869256426769864,0,-0.152829423596968
минивэн,MERCEDES,серебристый,-0.5482982451453116,-0.9695318720221353,дизель,1.930954896736193,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,1.3066199950988369,0,1.7542803268099902
седан,MERCEDES,чёрный,2.577355536880167,1.2164145262211319,бензин,0.32586988129394584,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.9387422541300967,0,1.3066628265837883
седан,BMW,серый,-0.26414790132481364,-0.34497575823834464,бензин,1.5349339894712537,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,1.4905588655832072,0,-0.4718441230900295
седан,MERCEDES,чёрный,-1.1165989327863077,-0.9144239796294479,бензин,-0.5542091585251858,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,0,0.0,-0.7167075802292342,0,-0.4349580484611443
лифтбек,AUDI,серый,0.20943600504268312,0.40816543779504993,бензин,0.5272828282990295,E_KLASSE,5,роботизированная,-2,Оригинал,полный,Левый,0,0.0,0.01904790170824622,0,-0.7260589617485629
седан,BMW,чёрный,1.5354709428716744,1.3909228521313086,бензин,-0.7130329066184824,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,0,0.0,0.3869256426769864,1,-0.5894807935280959
седан,BMW,белый,-0.7377318076923104,-1.0981169542717393,бензин,0.056651411064416374,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,0,0.0,0.3869256426769864,0,0.5051383941074713
седан,MERCEDES,серый,-0.9271653702393091,-0.8501314385046459,бензин,-0.607427331347832,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,1.1226811246144668,0,-0.27844146152236093
внедорожник,MERCEDES,белый,0.20943600504268312,-0.06025164754279303,дизель,-0.6372861959893718,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,-0.49078562087243
внедорожник,MERCEDES,белый,0.20943600504268312,-0.06025164754279303,дизель,-0.7496845407938585,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,-0.9006464507136043,0,-0.5675485329379479
внедорожник,MERCEDES,коричневый,0.20943600504268312,-0.06025164754279303,дизель,-0.3770595933442012,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,0.25391431825668537
хэтчбек,BMW,чёрный,-1.1165989327863077,-1.2909945776461451,бензин,0.31976127559804984,E_KLASSE,3,автоматическая,-2,Дубликат,задний,Левый,0,0.0,0.5708645131613566,0,0.13627764781861895
внедорожник,BMW,чёрный,0.20943600504268312,0.46327333018773736,бензин,0.7773813627004044,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,0.01904790170824622,1,1.4292841017014337
внедорожник,MERCEDES,чёрный,0.20943600504268312,0.7112588459548307,бензин,-0.7399229888918166,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.9006464507136043,0,-0.3631797410752054
седан,BMW,чёрный,1.5354709428716744,1.785862747612235,бензин,-0.9060404121860131,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.348829839260494,1,-0.8137880041091548
седан,BMW,чёрный,1.5354709428716744,1.3909228521313086,бензин,-0.010543251590439864,E_KLASSE,4,автоматическая,-2,Дубликат,полный,Левый,0,0.0,0.3869256426769864,1,0.5848920689807366
внедорожник,BMW,серый,-0.7377318076923104,-0.5837766252733234,бензин,-1.4507569993004532,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,-1.6364019326510848,1,0.025619423931963262
седан,MERCEDES,чёрный,0.20943600504268312,-0.22557532472085526,дизель,1.583802835038422,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,0,0.0,0.20298677219261632,0,-0.7440035385950475
внедорожник,BMW,серый,0.20943600504268312,0.46327333018773736,бензин,0.7285980376129788,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,0.01904790170824622,0,0.15322530372918786
универсал,AUDI,белый,-0.35886468259831306,-0.7215463562550419,бензин,0.9362906312734435,E_KLASSE,5,механическая,-1,Оригинал,передний,Левый,0,0.0,1.1226811246144668,0,-0.676212914952772
седан,BMW,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,-0.4186225464990777,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-1.0845853211979744,1,0.3855078817975732
седан,MERCEDES,фиолетовый,-1.1165989327863077,-0.9144239796294479,бензин,0.09068856200194901,E_KLASSE,4,роботизированная,0,Оригинал,передний,Левый,0,0.0,-0.5327687097448641,0,-0.5625639282583689
